id	emotion
2373_0124_A_1540	0.008721825666725636,0.006156295537948608,0.018394695594906807,0.016027122735977173,0.010244317352771759,0.024439737200737
2373_0124_A_1543	0.05890753120183945,0.006202135235071182,0.005510141607373953,0.003992803860455751,0.005779340397566557,0.042774125933647156
2373_0124_A_1544	0.3018628656864166,0.07926413416862488,0.014382245019078255,0.0033862669952213764,0.01785370521247387,0.2776402235031128
2373_0124_A_1547	0.002894766628742218,0.010408143512904644,0.004438186064362526,0.028267085552215576,0.0328492671251297,0.026865333318710327
2373_0124_A_1548	0.6336434483528137,0.23617780208587646,0.004678055644035339,0.009067803621292114,0.009197453036904335,0.08002834022045135
2373_0124_A_1546	0.05098586529493332,0.053480155766010284,0.0026890032459050417,0.05425461754202843,0.020960113033652306,0.029760688543319702
2373_0124_A_1550	0.017344027757644653,0.003263733582571149,0.05011199414730072,0.038988664746284485,0.03626090660691261,0.972464919090271
2373_0125_A_1554	0.0069699883460998535,0.003873612731695175,0.11601081490516663,0.018385134637355804,0.04219677299261093,0.05665476620197296
2373_0125_A_1553	0.0074643767438828945,0.00834152102470398,0.22818253934383392,0.024303190410137177,0.08353754132986069,0.03829497471451759
2373_0125_A_1557	0.178140327334404,0.02863529697060585,0.007173568941652775,0.9516916275024414,0.03195825591683388,0.3577127754688263
2373_0125_A_1560	0.020640801638364792,0.06117438152432442,1.6713268756866455,0.012261368334293365,0.0920167863368988,0.09467464685440063
2373_0125_A_1558	0.0034752869978547096,0.009540700353682041,0.02625769004225731,0.2639577090740204,0.018059879541397095,0.16033081710338593
2373_0125_A_1561	0.03803552687168121,0.011987060308456421,0.009598061442375183,0.6888112425804138,0.05671243369579315,0.21825248003005981
2373_0125_A_1563	0.053113698959350586,0.03454197943210602,0.008770312182605267,0.045669883489608765,0.00900769978761673,0.24321292340755463
2373_0126_A_1565	0.012949731200933456,0.007773111574351788,0.002287758979946375,0.0051378728821873665,0.010853121988475323,0.034434881061315536
2373_0126_A_1564	0.0279061421751976,0.004034029319882393,0.003938878886401653,0.004378586541861296,0.004964335355907679,0.039512671530246735
2373_0126_A_1567	0.12698894739151,0.09704936295747757,0.0032708127982914448,0.04323018714785576,0.01667041704058647,0.13525740802288055
2373_0126_A_1569	0.00778561644256115,0.004570730030536652,0.06462855637073517,0.012440260499715805,0.033428922295570374,0.17222672700881958
2373_0126_A_1566	0.034901153296232224,0.003767710877582431,0.0018196739256381989,0.004122793674468994,0.008679193444550037,0.04240679740905762
2373_0126_A_1573	0.013736143708229065,0.017662227153778076,1.6305773258209229,0.02852059341967106,0.11289727687835693,0.2779092788696289
2373_0126_A_1575	0.005756205879151821,0.007614429574459791,0.1146579310297966,0.04624294862151146,0.1110745221376419,0.190059632062912
2373_0126_A_1574	0.030013354495167732,0.009559830650687218,0.5083698630332947,0.27399390935897827,0.028543516993522644,0.14792025089263916
2373_0126_A_1580	0.03908831998705864,0.025168370455503464,0.02571820095181465,0.03471209108829498,0.11205892264842987,0.7205525040626526
2373_0126_A_1577	0.014763356186449528,0.013237753883004189,0.02561233937740326,0.01554890163242817,0.035306595265865326,1.2062077522277832
2373_0126_A_1578	0.032626572996377945,0.03647417202591896,0.1802479773759842,0.10147564113140106,0.3230518698692322,0.4025265574455261
2373_0124_A_1541	0.005407789722084999,0.006213816348463297,0.029702674597501755,0.012570823542773724,0.03137069195508957,0.01949271373450756
2373_0124_A_1542	0.029513569548726082,0.17504751682281494,0.0014635405968874693,0.05810471624135971,0.012823035009205341,0.047840557992458344
2373_0124_A_1545	0.0935777872800827,0.04565836861729622,0.028964556753635406,0.006078246980905533,0.027856867760419846,0.11049406975507736
2373_0124_A_1549	0.5341014862060547,0.38992583751678467,0.002407942432910204,0.014580130577087402,0.004453817382454872,0.0932721495628357
2373_0125_A_1551	0.02849280834197998,0.004350089468061924,0.013470721431076527,0.004359059501439333,0.019676152616739273,0.05711563676595688
2373_0125_A_1552	0.014879455789923668,0.022628527134656906,0.03288094699382782,0.020710377022624016,0.05857021361589432,0.038870781660079956
2373_0125_A_1556	0.04990111291408539,0.03168859705328941,0.01414103340357542,0.058484189212322235,0.013659702613949776,0.4620139002799988
2373_0125_A_1555	0.015684716403484344,0.025838982313871384,0.20927976071834564,0.4174725413322449,0.046863652765750885,0.05156295374035835
2373_0125_A_1559	0.18819332122802734,0.009324670769274235,0.038651518523693085,0.03574932739138603,0.31611284613609314,0.3198319673538208
2373_0125_A_1562	0.2064560055732727,0.03397572785615921,0.02554604411125183,0.01164165697991848,0.02183668687939644,2.264638662338257
2373_0126_A_1568	0.00808048527687788,0.024350261315703392,0.0019949353300035,0.04080277681350708,0.019459599629044533,0.08921799063682556
2373_0126_A_1571	0.06903014332056046,0.03674744442105293,0.04091177508234978,0.09309886395931244,0.052102163434028625,0.1337335705757141
2373_0126_A_1583	0.03239654004573822,0.054060205817222595,0.44434595108032227,0.012019657529890537,0.07790079712867737,0.34254926443099976
2373_0127_A_1586	0.2849578261375427,0.28920501470565796,0.01632040925323963,0.02422442100942135,0.016278188675642014,0.17558157444000244
2373_0127_A_1587	0.30054551362991333,0.040954865515232086,0.02452528476715088,0.002877959981560707,0.04753764718770981,0.08249220997095108
2373_0127_A_1592	0.0437009334564209,0.007101225666701794,0.06926173716783524,0.005090787075459957,0.03126271814107895,1.6218276023864746
2373_0127_A_1595	0.19239231944084167,0.0223870687186718,0.030771587044000626,0.03404770791530609,0.12989509105682373,2.727050304412842
2373_0127_A_1598	0.09414815157651901,0.0035112760961055756,0.03882234916090965,0.00717401597648859,0.043466370552778244,0.6907622218132019
2373_0127_A_1601	0.14205209910869598,0.011510330252349377,0.0426410511136055,0.015997670590877533,0.018222691491246223,2.3654303550720215
2373_0127_A_1585	0.009916762821376324,0.12164589762687683,0.005521280691027641,0.01570361666381359,0.02662811614573002,0.013587500900030136
2373_0127_A_1588	0.32342174649238586,0.042914144694805145,0.024411365389823914,0.0032031575683504343,0.05446304753422737,0.08281905204057693
2719_0001_A_1	0.04534456506371498,0.29321521520614624,0.013874804601073265,0.006520519964396954,0.008424997329711914,0.022701172158122063
2719_0001_A_2	0.16244640946388245,1.255062460899353,0.08723539113998413,0.01866234838962555,0.017823249101638794,0.0514836311340332
2719_0001_A_4	0.07711539417505264,0.1529746800661087,0.003311672480776906,0.012214148417115211,0.007513601332902908,0.10199618339538574
2719_0001_A_6	0.06386956572532654,0.0863799974322319,0.008370141498744488,0.0632244423031807,0.02272709831595421,0.10523135215044022
2719_0001_A_7	0.183915376663208,0.03948906436562538,0.021745191887021065,0.011027875356376171,0.031144317239522934,1.0979083776474
2719_0001_A_8	0.16371233761310577,0.03837399557232857,0.014896154403686523,0.005725838243961334,0.021867644041776657,0.8570314645767212
2719_0001_A_9	0.31585657596588135,0.5466518998146057,0.0070327590219676495,0.024465691298246384,0.014058930799365044,0.587433934211731
2719_0001_A_10	0.025973975658416748,0.03931760415434837,0.015573481097817421,0.02627450041472912,0.05524474382400513,0.09433914721012115
2719_0001_A_11	0.3112930357456207,2.706279754638672,0.5071686506271362,0.051141176372766495,0.03357744216918945,0.08247630298137665
2719_0001_A_12	0.040630217641592026,0.04745497182011604,0.09484883397817612,0.04360579699277878,0.015817638486623764,1.713750958442688
2719_0001_A_13	0.0056558046489953995,0.0349012166261673,1.2951794862747192,0.19035328924655914,0.16779151558876038,0.09669526666402817
2719_0001_A_14	0.031813424080610275,0.05859867483377457,0.3184817433357239,0.4717150926589966,0.05025448650121689,0.1336708515882492
2719_0001_A_15	0.029183194041252136,0.013636509887874126,0.04042642563581467,0.21000681817531586,0.12511929869651794,0.4435495138168335
2719_0001_A_16	0.011224528774619102,0.24626269936561584,0.10039278119802475,0.07395350188016891,0.018949251621961594,0.09916329383850098
2719_0001_A_17	0.8804851770401001,0.3866974711418152,0.005946509074419737,0.009589647874236107,0.0222049318253994,0.1188231110572815
2719_0001_A_19	0.17838716506958008,0.47457799315452576,0.047461699694395065,0.026424944400787354,0.015695150941610336,0.06756224483251572
2719_0002_A_22	0.24667054414749146,0.2593790888786316,0.17268986999988556,0.005642154719680548,0.013793691992759705,0.056152213364839554
2719_0002_A_23	0.09877800941467285,0.5156495571136475,0.03632825240492821,0.003712475299835205,0.006755493581295013,0.02398546412587166
2719_0002_A_24	0.015153232961893082,0.028724174946546555,0.04169497638940811,1.5014960765838623,0.046937376260757446,0.19177716970443726
2719_0003_A_25	0.017208557575941086,0.2829856276512146,0.18080416321754456,0.07706378400325775,0.08724653720855713,0.018300212919712067
2719_0003_A_26	0.013900002464652061,0.15574531257152557,0.06555871665477753,0.05250190570950508,0.04603574424982071,0.014117971993982792
2719_0003_A_27	0.015290187671780586,0.25081589818000793,0.15610842406749725,0.10811056196689606,0.13820433616638184,0.020964469760656357
2719_0003_A_28	0.03310896456241608,0.49999886751174927,0.0521853044629097,0.06041818857192993,0.0252205953001976,0.4570136070251465
2719_0003_A_29	0.011527401395142078,0.04526311904191971,0.15464161336421967,0.7969739437103271,0.09341373294591904,0.1509212851524353
2719_0003_A_30	0.02875024825334549,0.08522316813468933,0.26582300662994385,0.014435243792831898,0.015889789909124374,0.11779087781906128
2719_0003_A_31	0.19288145005702972,0.11477125436067581,0.04211943596601486,0.09420411288738251,0.1273573338985443,0.133820578455925
2719_0003_A_32	0.08529298007488251,0.0852372795343399,0.03193831816315651,0.15987668931484222,0.1711239069700241,0.16644060611724854
2719_0003_A_33	0.08325489610433578,0.25819745659828186,0.1948997974395752,0.021255547180771828,0.19625484943389893,0.05924209952354431
2719_0003_A_34	0.12164284288883209,0.9292200803756714,0.16714555025100708,0.08210910856723785,0.013602619990706444,0.042336419224739075
2719_0003_A_35	0.019462382420897484,0.5812527537345886,0.5366564393043518,0.05499368906021118,0.04926507920026779,0.06758543103933334
2719_0004_A_36	0.018190953880548477,0.09091012179851532,0.013347115367650986,0.0034711493644863367,0.0321306437253952,0.022346027195453644
2719_0004_A_37	0.03656238317489624,0.1872665286064148,0.012218620628118515,0.021362638100981712,0.02069331705570221,0.0523340217769146
2719_0004_A_39	0.10602175444364548,0.18171900510787964,0.005925077013671398,0.09021003544330597,0.02716056816279888,0.032902494072914124
2719_0004_A_41	0.018871119245886803,0.08402355760335922,0.06417018920183182,0.05625583976507187,0.16162630915641785,0.13928239047527313
2719_0005_A_42	0.010366367176175117,0.10164613276720047,0.0031264149583876133,0.008069906383752823,0.014595041051506996,0.0066188182681798935
2719_0005_A_43	0.008752108551561832,0.08211610466241837,0.0030657025054097176,0.007090376224368811,0.018109481781721115,0.00706037413328886
2719_0005_A_45	0.06061471998691559,0.041315868496894836,0.03727833926677704,0.013568532653152943,0.050566598773002625,0.08110948652029037
2719_0005_A_47	0.038537368178367615,0.029603946954011917,0.03858694061636925,0.0818164199590683,0.03340417891740799,0.054899461567401886
2719_0005_A_48	0.038537368178367615,0.029603946954011917,0.03858694061636925,0.0818164199590683,0.03340417891740799,0.054899461567401886
2719_0005_A_51	0.026965726166963577,0.08764380216598511,0.08373221755027771,0.5685259103775024,0.061616621911525726,0.14508169889450073
2719_0006_A_52	0.028449397534132004,0.01426480058580637,0.026400301605463028,0.3118888735771179,0.050124406814575195,0.18154989182949066
2719_0006_A_53	0.019761713221669197,0.012406811118125916,0.006816881708800793,0.08367130905389786,0.04429381340742111,0.07206135988235474
2719_0006_A_71	0.0584309957921505,0.016697973012924194,0.015714116394519806,0.13414551317691803,0.0671163946390152,0.26954352855682373
2719_0007_A_72	0.1721350997686386,2.0799407958984375,0.14918935298919678,0.00948790181428194,0.029897581785917282,0.047278255224227905
2719_0007_A_73	0.15620946884155273,1.2507238388061523,0.2433987557888031,0.02497674897313118,0.07498785853385925,0.0453774593770504
2719_0007_A_74	0.012375576421618462,0.08762883394956589,0.08118268102407455,0.07490163296461105,0.023165015503764153,0.04389538988471031
2719_0007_A_75	0.10276134312152863,0.11969047784805298,1.6046472787857056,0.03657727688550949,0.28799086809158325,0.41583579778671265
2719_0007_A_76	0.10890687257051468,0.1059546023607254,0.9373490810394287,0.04185238853096962,0.17772136628627777,0.46372753381729126
2719_0007_A_77	0.012375576421618462,0.08762883394956589,0.08118268102407455,0.07490163296461105,0.023165015503764153,0.04389538988471031
2719_0007_A_78	0.0044553400948643684,0.019786955788731575,1.1822651624679565,0.03091314062476158,0.17805467545986176,0.10622935742139816
2719_0008_A_79	0.04255824536085129,1.5731409788131714,0.026077203452587128,0.009047165513038635,0.021378319710493088,0.010458255186676979
2719_0008_A_80	0.004307683557271957,0.03792004659771919,0.24307675659656525,0.14828747510910034,0.0701773464679718,0.12808384001255035
2719_0008_A_81	0.07759071886539459,0.05016634985804558,0.04545173794031143,0.04310350865125656,0.04916120320558548,0.5715235471725464
2719_0008_A_82	0.0248684324324131,0.43496739864349365,0.008339994587004185,0.029879266396164894,0.037580378353595734,0.15863753855228424
2719_0008_A_83	0.030443910509347916,0.13547787070274353,0.005585740320384502,0.008690549060702324,0.01293126866221428,0.013293606229126453
2719_0006_A_54	0.0936361774802208,0.013071764260530472,0.011029043234884739,0.04859650880098343,0.017184391617774963,0.17099720239639282
2719_0006_A_55	0.012473302893340588,0.06807198375463486,0.008175558410584927,0.027420418336987495,0.030930332839488983,0.022222815081477165
2719_0006_A_56	0.027454812079668045,0.21269339323043823,0.019998418167233467,0.025952398777008057,0.027759559452533722,0.044012486934661865
2719_0006_A_57	0.7077452540397644,0.8723604679107666,0.022981099784374237,0.021933214738965034,0.009779765270650387,0.04382987320423126
2719_0006_A_58	0.07323592901229858,0.26656395196914673,0.0029381192289292812,0.012701442465186119,0.01573825627565384,0.09037322551012039
2719_0006_A_59	0.3746567368507385,0.5515204668045044,0.006449348293244839,0.04171501845121384,0.011819777078926563,0.03612585365772247
2719_0006_A_60	0.035949572920799255,0.052532657980918884,0.0014659421285614371,0.04409650340676308,0.009682959876954556,0.060781329870224
2719_0006_A_63	0.06158388406038284,0.035106562077999115,0.08530432730913162,0.24333468079566956,0.05909191071987152,0.06877119839191437
2719_0006_A_64	0.40973228216171265,0.14509841799736023,0.004543229937553406,0.0724487379193306,0.007822923362255096,0.17339196801185608
2719_0006_A_65	0.06420817971229553,0.06692059338092804,0.027975384145975113,0.12226153910160065,0.03745182976126671,0.029179075732827187
